Date de début,code site,nom site,NO2,O3,PM10,PM2.5,SO2
2021/06/28 00:00:00,FR04055,PARIS 1er Les Halles,9.3,46.8,8.0,4.6,
2021/06/28 01:00:00,FR04055,PARIS 1er Les Halles,9.8,43.5,8.7,4.9,
2021/06/28 02:00:00,FR04055,PARIS 1er Les Halles,6.3,51.4,5.8,2.6,
2021/06/28 03:00:00,FR04055,PARIS 1er Les Halles,6.3,42.3,6.7,2.7,
2021/06/28 04:00:00,FR04055,PARIS 1er Les Halles,11.6,30.1,10.7,3.7,
2021/06/28 05:00:00,FR04055,PARIS 1er Les Halles,19.7,18.7,14.0,4.5,
2021/06/28 06:00:00,FR04055,PARIS 1er Les Halles,27.2,15.7,17.2,5.3,
2021/06/28 07:00:00,FR04055,PARIS 1er Les Halles,22.3,25.4,18.8,5.9,
2021/06/28 08:00:00,FR04055,PARIS 1er Les Halles,18.7,37.6,17.0,5.2,
2021/06/28 09:00:00,FR04055,PARIS 1er Les Halles,16.8,46.4,17.1,5.3,
2021/06/28 10:00:00,FR04055,PARIS 1er Les Halles,17.6,57.0,16.6,6.2,
2021/06/28 11:00:00,FR04055,PARIS 1er Les Halles,15.4,63.7,13.9,5.9,
2021/06/28 12:00:00,FR04055,PARIS 1er Les Halles,12.7,70.0,14.8,5.7,
2021/06/28 13:00:00,FR04055,PARIS 1er Les Halles,10.8,75.3,11.5,4.6,
2021/06/28 14:00:00,FR04055,PARIS 1er Les Halles,14.2,72.3,13.3,5.2,
2021/06/28 15:00:00,FR04055,PARIS 1er Les Halles,12.4,72.4,12.6,5.0,
2021/06/28 16:00:00,FR04055,PARIS 1er Les Halles,16.7,61.9,12.8,5.0,
2021/06/28 17:00:00,FR04055,PARIS 1er Les Halles,17.5,55.1,11.3,5.8,
2021/06/28 18:00:00,FR04055,PARIS 1er Les Halles,16.2,59.0,21.7,6.7,
2021/06/28 19:00:00,FR04055,PARIS 1er Les Halles,13.4,61.6,9.5,5.3,
2021/06/28 20:00:00,FR04055,PARIS 1er Les Halles,13.0,66.7,10.0,4.9,
2021/06/28 21:00:00,FR04055,PARIS 1er Les Halles,9.4,68.5,8.6,3.6,
2021/06/28 22:00:00,FR04055,PARIS 1er Les Halles,9.5,67.4,7.9,2.9,
2021/06/28 23:00:00,FR04055,PARIS 1er Les Halles,7.9,60.0,9.3,3.1,
2021/06/29 00:00:00,FR04055,PARIS 1er Les Halles,7.8,54.9,12.9,4.9,
2021/06/29 01:00:00,FR04055,PARIS 1er Les Halles,9.2,51.0,14.8,5.2,
2021/06/29 02:00:00,FR04055,PARIS 1er Les Halles,13.8,44.7,8.1,3.4,
2021/06/29 03:00:00,FR04055,PARIS 1er Les Halles,15.8,39.5,9.2,3.7,
2021/06/29 04:00:00,FR04055,PARIS 1er Les Halles,25.5,30.6,10.5,4.0,
2021/06/29 05:00:00,FR04055,PARIS 1er Les Halles,35.1,21.2,11.1,4.3,
2021/06/29 06:00:00,FR04055,PARIS 1er Les Halles,44.8,15.6,13.1,5.1,
2021/06/29 07:00:00,FR04055,PARIS 1er Les Halles,41.2,20.7,14.2,5.6,
2021/06/29 08:00:00,FR04055,PARIS 1er Les Halles,29.6,44.1,9.7,4.4,
2021/06/29 09:00:00,FR04055,PARIS 1er Les Halles,24.5,48.7,9.6,4.2,
2021/06/29 10:00:00,FR04055,PARIS 1er Les Halles,14.9,69.1,5.7,2.6,
2021/06/29 11:00:00,FR04055,PARIS 1er Les Halles,14.0,69.7,7.7,3.1,
2021/06/29 12:00:00,FR04055,PARIS 1er Les Halles,11.9,75.3,8.5,3.1,
2021/06/29 13:00:00,FR04055,PARIS 1er Les Halles,14.9,75.7,9.7,3.2,
2021/06/29 14:00:00,FR04055,PARIS 1er Les Halles,13.5,75.5,11.6,3.6,
2021/06/29 15:00:00,FR04055,PARIS 1er Les Halles,20.5,59.8,13.4,4.8,
2021/06/29 16:00:00,FR04055,PARIS 1er Les Halles,25.6,55.5,11.0,4.9,
2021/06/29 17:00:00,FR04055,PARIS 1er Les Halles,19.2,66.2,7.0,3.6,
2021/06/29 18:00:00,FR04055,PARIS 1er Les Halles,25.3,57.4,6.6,4.6,
2021/06/29 19:00:00,FR04055,PARIS 1er Les Halles,19.7,61.6,9.1,6.5,
2021/06/29 20:00:00,FR04055,PARIS 1er Les Halles,15.6,66.5,8.6,5.9,
2021/06/29 21:00:00,FR04055,PARIS 1er Les Halles,19.9,56.1,8.9,5.4,
2021/06/29 22:00:00,FR04055,PARIS 1er Les Halles,14.9,53.5,10.1,5.9,
2021/06/29 23:00:00,FR04055,PARIS 1er Les Halles,12.9,49.1,13.2,7.5,
2021/06/30 00:00:00,FR04055,PARIS 1er Les Halles,10.0,44.0,12.4,7.1,
2021/06/30 01:00:00,FR04055,PARIS 1er Les Halles,7.2,42.2,8.2,5.0,
2021/06/30 02:00:00,FR04055,PARIS 1er Les Halles,5.4,42.8,9.9,5.9,
2021/06/30 03:00:00,FR04055,PARIS 1er Les Halles,6.5,42.0,14.6,8.0,
2021/06/30 04:00:00,FR04055,PARIS 1er Les Halles,10.2,39.0,15.2,8.5,
2021/06/30 05:00:00,FR04055,PARIS 1er Les Halles,17.1,32.2,12.4,6.5,
2021/06/30 06:00:00,FR04055,PARIS 1er Les Halles,24.7,29.7,10.9,5.6,
2021/06/30 07:00:00,FR04055,PARIS 1er Les Halles,26.4,27.9,14.1,6.4,
2021/06/30 08:00:00,FR04055,PARIS 1er Les Halles,22.0,33.2,16.4,7.8,
2021/06/30 09:00:00,FR04055,PARIS 1er Les Halles,18.0,40.4,14.8,7.9,
2021/06/30 10:00:00,FR04055,PARIS 1er Les Halles,17.3,41.0,14.7,8.3,
2021/06/30 11:00:00,FR04055,PARIS 1er Les Halles,13.8,49.6,17.0,10.2,
2021/06/30 12:00:00,FR04055,PARIS 1er Les Halles,16.1,51.4,19.9,10.4,
2021/06/30 13:00:00,FR04055,PARIS 1er Les Halles,15.6,53.1,21.8,10.2,
2021/06/30 14:00:00,FR04055,PARIS 1er Les Halles,16.5,52.9,20.0,10.0,
2021/06/30 15:00:00,FR04055,PARIS 1er Les Halles,18.8,46.7,18.5,9.5,
2021/06/30 16:00:00,FR04055,PARIS 1er Les Halles,15.7,51.4,16.3,8.8,
2021/06/30 17:00:00,FR04055,PARIS 1er Les Halles,16.1,48.3,15.8,9.3,
2021/06/30 18:00:00,FR04055,PARIS 1er Les Halles,16.8,49.2,16.4,10.2,
2021/06/30 19:00:00,FR04055,PARIS 1er Les Halles,16.0,48.7,18.3,12.6,
2021/06/30 20:00:00,FR04055,PARIS 1er Les Halles,15.5,43.0,15.8,10.2,
2021/06/30 21:00:00,FR04055,PARIS 1er Les Halles,12.8,52.0,15.2,10.1,
2021/06/30 22:00:00,FR04055,PARIS 1er Les Halles,13.0,50.6,13.7,8.8,
2021/06/30 23:00:00,FR04055,PARIS 1er Les Halles,10.7,48.5,12.8,8.7,
2021/07/01 00:00:00,FR04055,PARIS 1er Les Halles,9.5,49.4,12.1,8.1,
2021/07/01 01:00:00,FR04055,PARIS 1er Les Halles,7.8,51.0,11.7,7.5,
2021/07/01 02:00:00,FR04055,PARIS 1er Les Halles,7.7,46.4,13.3,8.9,
2021/07/01 03:00:00,FR04055,PARIS 1er Les Halles,9.0,45.9,13.7,9.3,
2021/07/01 04:00:00,FR04055,PARIS 1er Les Halles,13.0,43.0,15.3,10.7,
2021/07/01 05:00:00,FR04055,PARIS 1er Les Halles,26.2,30.3,17.2,11.4,
2021/07/01 06:00:00,FR04055,PARIS 1er Les Halles,28.9,40.6,17.4,11.2,
2021/07/01 07:00:00,FR04055,PARIS 1er Les Halles,23.3,51.7,20.3,11.2,
2021/07/01 08:00:00,FR04055,PARIS 1er Les Halles,20.0,61.6,25.4,15.5,
2021/07/01 09:00:00,FR04055,PARIS 1er Les Halles,15.3,71.5,24.2,15.8,
2021/07/01 10:00:00,FR04055,PARIS 1er Les Halles,18.4,70.8,29.3,17.3,
2021/07/01 11:00:00,FR04055,PARIS 1er Les Halles,15.7,75.5,28.7,18.1,
2021/07/01 12:00:00,FR04055,PARIS 1er Les Halles,13.8,82.8,29.4,16.4,
2021/07/01 13:00:00,FR04055,PARIS 1er Les Halles,14.3,84.4,27.2,15.6,
2021/07/01 14:00:00,FR04055,PARIS 1er Les Halles,10.5,90.0,24.2,13.7,
2021/07/01 15:00:00,FR04055,PARIS 1er Les Halles,12.9,93.6,27.1,14.3,
2021/07/01 16:00:00,FR04055,PARIS 1er Les Halles,15.3,90.3,26.4,14.5,
2021/07/01 17:00:00,FR04055,PARIS 1er Les Halles,14.1,85.3,24.8,13.5,
2021/07/01 18:00:00,FR04055,PARIS 1er Les Halles,13.1,85.7,25.0,14.4,
2021/07/01 19:00:00,FR04055,PARIS 1er Les Halles,15.8,83.8,31.0,17.5,
2021/07/01 20:00:00,FR04055,PARIS 1er Les Halles,20.7,74.8,29.3,20.3,
2021/07/01 21:00:00,FR04055,PARIS 1er Les Halles,24.9,65.7,27.0,19.6,
2021/07/01 22:00:00,FR04055,PARIS 1er Les Halles,28.7,58.5,27.7,19.6,
2021/07/01 23:00:00,FR04055,PARIS 1er Les Halles,41.7,42.0,27.8,21.6,
2021/07/02 00:00:00,FR04055,PARIS 1er Les Halles,76.8,9.8,35.7,24.4,
2021/07/02 01:00:00,FR04055,PARIS 1er Les Halles,75.5,3.6,46.3,26.6,
2021/07/02 02:00:00,FR04055,PARIS 1er Les Halles,67.3,5.6,29.8,21.9,
2021/07/02 03:00:00,FR04055,PARIS 1er Les Halles,57.0,10.4,30.1,23.0,
2021/07/02 04:00:00,FR04055,PARIS 1er Les Halles,44.4,18.9,27.4,21.9,
2021/07/02 05:00:00,FR04055,PARIS 1er Les Halles,51.9,11.6,32.4,23.7,
2021/07/02 06:00:00,FR04055,PARIS 1er Les Halles,49.5,23.2,37.8,26.3,
2021/07/02 07:00:00,FR04055,PARIS 1er Les Halles,36.3,55.9,37.1,25.2,
2021/07/02 08:00:00,FR04055,PARIS 1er Les Halles,41.1,59.7,37.9,24.8,
2021/07/02 09:00:00,FR04055,PARIS 1er Les Halles,22.8,83.6,24.3,15.6,
2021/07/02 10:00:00,FR04055,PARIS 1er Les Halles,19.0,87.7,26.7,15.7,
2021/07/02 11:00:00,FR04055,PARIS 1er Les Halles,16.6,92.2,26.5,15.0,
2021/07/02 12:00:00,FR04055,PARIS 1er Les Halles,14.6,100.7,24.3,12.4,
2021/07/02 13:00:00,FR04055,PARIS 1er Les Halles,15.9,93.9,23.6,10.5,
2021/07/02 14:00:00,FR04055,PARIS 1er Les Halles,16.0,90.2,24.9,10.9,
2021/07/02 15:00:00,FR04055,PARIS 1er Les Halles,13.7,92.8,24.8,10.2,
2021/07/02 16:00:00,FR04055,PARIS 1er Les Halles,19.2,87.2,27.0,12.0,
2021/07/02 17:00:00,FR04055,PARIS 1er Les Halles,25.3,77.8,28.5,12.9,
2021/07/02 18:00:00,FR04055,PARIS 1er Les Halles,19.4,81.4,22.3,12.7,
2021/07/02 19:00:00,FR04055,PARIS 1er Les Halles,23.7,68.3,23.6,14.7,
2021/07/02 20:00:00,FR04055,PARIS 1er Les Halles,25.7,62.0,20.1,14.0,
2021/07/02 21:00:00,FR04055,PARIS 1er Les Halles,27.8,51.8,20.7,13.6,
2021/07/02 22:00:00,FR04055,PARIS 1er Les Halles,35.7,42.5,19.6,12.4,
2021/07/02 23:00:00,FR04055,PARIS 1er Les Halles,31.0,43.8,20.3,11.9,
2021/07/03 00:00:00,FR04055,PARIS 1er Les Halles,27.7,40.5,17.7,10.9,
2021/07/03 01:00:00,FR04055,PARIS 1er Les Halles,38.3,27.2,19.6,11.4,
2021/07/03 02:00:00,FR04055,PARIS 1er Les Halles,30.7,31.8,19.2,11.5,
2021/07/03 03:00:00,FR04055,PARIS 1er Les Halles,24.1,31.1,16.6,10.2,
2021/07/03 04:00:00,FR04055,PARIS 1er Les Halles,31.8,23.4,19.1,10.4,
2021/07/03 05:00:00,FR04055,PARIS 1er Les Halles,32.6,24.6,19.2,11.2,
2021/07/03 06:00:00,FR04055,PARIS 1er Les Halles,29.2,41.7,20.5,11.2,
2021/07/03 07:00:00,FR04055,PARIS 1er Les Halles,19.3,59.5,18.0,9.8,
2021/07/03 08:00:00,FR04055,PARIS 1er Les Halles,15.6,65.7,19.3,9.6,
2021/07/03 09:00:00,FR04055,PARIS 1er Les Halles,15.2,55.3,18.5,10.0,
2021/07/03 10:00:00,FR04055,PARIS 1er Les Halles,14.4,58.5,16.9,10.6,
2021/07/03 11:00:00,FR04055,PARIS 1er Les Halles,10.6,71.0,16.6,8.8,
2021/07/03 12:00:00,FR04055,PARIS 1er Les Halles,9.0,74.5,17.6,7.5,
2021/07/03 13:00:00,FR04055,PARIS 1er Les Halles,11.4,70.2,23.1,7.7,
2021/07/03 14:00:00,FR04055,PARIS 1er Les Halles,11.4,66.8,32.2,10.1,
2021/07/03 15:00:00,FR04055,PARIS 1er Les Halles,9.3,57.7,23.5,7.1,
2021/07/03 16:00:00,FR04055,PARIS 1er Les Halles,12.1,50.6,26.5,8.5,
2021/07/03 17:00:00,FR04055,PARIS 1er Les Halles,11.9,51.3,18.6,7.3,
2021/07/03 18:00:00,FR04055,PARIS 1er Les Halles,12.9,49.6,18.1,7.8,
2021/07/03 19:00:00,FR04055,PARIS 1er Les Halles,19.0,43.5,19.4,11.0,
2021/07/03 20:00:00,FR04055,PARIS 1er Les Halles,23.7,37.0,20.2,10.7,
2021/07/03 21:00:00,FR04055,PARIS 1er Les Halles,22.4,37.6,20.2,12.1,
2021/07/03 22:00:00,FR04055,PARIS 1er Les Halles,22.9,35.3,12.4,7.1,
2021/07/03 23:00:00,FR04055,PARIS 1er Les Halles,22.5,32.1,11.0,6.2,
2021/07/04 00:00:00,FR04055,PARIS 1er Les Halles,24.8,27.7,20.3,9.5,
2021/07/04 01:00:00,FR04055,PARIS 1er Les Halles,25.6,24.5,12.1,6.9,
2021/07/04 02:00:00,FR04055,PARIS 1er Les Halles,19.3,23.8,9.4,5.6,
2021/07/04 03:00:00,FR04055,PARIS 1er Les Halles,20.5,19.5,8.9,5.5,
2021/07/04 04:00:00,FR04055,PARIS 1er Les Halles,12.7,26.0,11.0,5.4,
2021/07/04 05:00:00,FR04055,PARIS 1er Les Halles,11.6,22.7,7.5,4.3,
2021/07/04 06:00:00,FR04055,PARIS 1er Les Halles,9.9,22.8,8.1,4.2,
2021/07/04 07:00:00,FR04055,PARIS 1er Les Halles,6.6,29.9,8.0,4.0,
2021/07/04 08:00:00,FR04055,PARIS 1er Les Halles,6.0,36.9,7.2,3.7,
2021/07/04 09:00:00,FR04055,PARIS 1er Les Halles,5.9,51.5,5.2,2.8,
2021/07/04 10:00:00,FR04055,PARIS 1er Les Halles,5.4,50.0,7.5,3.1,
2021/07/04 11:00:00,FR04055,PARIS 1er Les Halles,6.7,53.0,8.4,4.0,
2021/07/04 12:00:00,FR04055,PARIS 1er Les Halles,7.0,51.1,11.4,4.9,
2021/07/04 13:00:00,FR04055,PARIS 1er Les Halles,7.4,48.6,7.4,4.0,
2021/07/04 14:00:00,FR04055,PARIS 1er Les Halles,8.4,44.4,9.3,3.4,
2021/07/04 15:00:00,FR04055,PARIS 1er Les Halles,9.2,42.1,6.2,3.4,
2021/07/04 16:00:00,FR04055,PARIS 1er Les Halles,8.0,40.3,7.7,3.4,
2021/07/04 17:00:00,FR04055,PARIS 1er Les Halles,9.3,45.4,7.0,2.6,
2021/07/04 18:00:00,FR04055,PARIS 1er Les Halles,9.5,49.9,7.7,3.9,
2021/07/04 19:00:00,FR04055,PARIS 1er Les Halles,10.2,53.9,8.9,4.9,
2021/07/04 20:00:00,FR04055,PARIS 1er Les Halles,11.6,49.9,9.4,5.3,
2021/07/04 21:00:00,FR04055,PARIS 1er Les Halles,18.0,36.1,8.7,4.8,
2021/07/04 22:00:00,FR04055,PARIS 1er Les Halles,20.7,33.2,7.8,4.1,
2021/07/04 23:00:00,FR04055,PARIS 1er Les Halles,7.3,49.3,8.4,4.2,
2021/07/05 00:00:00,FR04055,PARIS 1er Les Halles,5.9,51.0,8.4,4.4,
2021/07/05 01:00:00,FR04055,PARIS 1er Les Halles,5.2,52.0,8.2,4.2,
2021/07/05 02:00:00,FR04055,PARIS 1er Les Halles,4.6,52.6,6.9,3.9,
2021/07/05 03:00:00,FR04055,PARIS 1er Les Halles,7.0,42.9,6.5,3.9,
2021/07/05 04:00:00,FR04055,PARIS 1er Les Halles,19.7,29.4,6.0,3.7,
2021/07/05 05:00:00,FR04055,PARIS 1er Les Halles,27.3,31.5,4.4,2.8,
2021/07/05 06:00:00,FR04055,PARIS 1er Les Halles,15.6,41.1,5.0,2.5,
2021/07/05 07:00:00,FR04055,PARIS 1er Les Halles,21.8,31.6,8.2,4.0,
2021/07/05 08:00:00,FR04055,PARIS 1er Les Halles,25.3,29.2,10.5,5.4,
2021/07/05 09:00:00,FR04055,PARIS 1er Les Halles,20.2,33.2,8.1,3.5,
2021/07/05 10:00:00,FR04055,PARIS 1er Les Halles,15.4,38.9,8.5,3.0,
2021/07/05 11:00:00,FR04055,PARIS 1er Les Halles,11.5,44.5,10.3,3.6,
2021/07/05 12:00:00,FR04055,PARIS 1er Les Halles,10.1,48.5,10.3,3.2,
2021/07/05 13:00:00,FR04055,PARIS 1er Les Halles,9.2,46.9,10.4,2.9,
2021/07/05 14:00:00,FR04055,PARIS 1er Les Halles,11.2,44.4,9.4,3.0,
2021/07/05 15:00:00,FR04055,PARIS 1er Les Halles,12.5,44.7,9.9,3.6,
2021/07/05 16:00:00,FR04055,PARIS 1er Les Halles,11.9,49.3,9.7,3.5,
2021/07/05 17:00:00,FR04055,PARIS 1er Les Halles,14.4,47.4,10.0,4.1,
2021/07/05 18:00:00,FR04055,PARIS 1er Les Halles,19.3,41.2,13.7,6.7,
2021/07/05 19:00:00,FR04055,PARIS 1er Les Halles,28.6,32.6,13.2,6.8,
2021/07/05 20:00:00,FR04055,PARIS 1er Les Halles,22.4,34.6,10.4,4.8,
2021/07/05 21:00:00,FR04055,PARIS 1er Les Halles,22.9,29.7,9.8,4.5,
2021/07/05 22:00:00,FR04055,PARIS 1er Les Halles,26.1,25.4,9.7,4.4,
2021/07/05 23:00:00,FR04055,PARIS 1er Les Halles,20.9,26.0,8.9,4.1,
2021/07/06 00:00:00,FR04055,PARIS 1er Les Halles,7.7,47.2,6.9,3.2,
2021/07/06 01:00:00,FR04055,PARIS 1er Les Halles,4.2,55.7,10.2,3.1,
2021/07/06 02:00:00,FR04055,PARIS 1er Les Halles,3.1,60.3,6.5,1.8,
2021/07/06 03:00:00,FR04055,PARIS 1er Les Halles,4.5,55.0,6.4,2.3,
2021/07/06 04:00:00,FR04055,PARIS 1er Les Halles,7.5,53.2,9.0,3.4,
2021/07/06 05:00:00,FR04055,PARIS 1er Les Halles,16.1,48.6,11.8,4.6,
2021/07/06 06:00:00,FR04055,PARIS 1er Les Halles,13.0,51.7,17.7,6.2,
2021/07/06 07:00:00,FR04055,PARIS 1er Les Halles,16.1,47.0,23.1,7.6,
2021/07/06 08:00:00,FR04055,PARIS 1er Les Halles,15.5,48.6,26.1,8.5,
2021/07/06 09:00:00,FR04055,PARIS 1er Les Halles,10.8,54.9,24.5,8.4,
2021/07/06 10:00:00,FR04055,PARIS 1er Les Halles,10.4,58.9,19.2,6.9,
2021/07/06 11:00:00,FR04055,PARIS 1er Les Halles,10.2,61.8,19.4,6.6,
2021/07/06 12:00:00,FR04055,PARIS 1er Les Halles,8.1,65.2,17.8,5.7,
2021/07/06 13:00:00,FR04055,PARIS 1er Les Halles,9.9,65.3,17.9,5.9,
2021/07/06 14:00:00,FR04055,PARIS 1er Les Halles,11.4,67.7,18.2,5.6,
2021/07/06 15:00:00,FR04055,PARIS 1er Les Halles,11.9,67.9,17.3,5.3,
2021/07/06 16:00:00,FR04055,PARIS 1er Les Halles,12.4,64.6,15.7,5.8,
2021/07/06 17:00:00,FR04055,PARIS 1er Les Halles,13.0,62.1,15.8,6.6,
2021/07/06 18:00:00,FR04055,PARIS 1er Les Halles,15.5,57.5,18.1,8.4,
2021/07/06 19:00:00,FR04055,PARIS 1er Les Halles,16.7,52.4,18.2,9.8,
2021/07/06 20:00:00,FR04055,PARIS 1er Les Halles,15.2,52.7,17.0,8.3,
2021/07/06 21:00:00,FR04055,PARIS 1er Les Halles,13.9,52.2,14.6,7.4,
2021/07/06 22:00:00,FR04055,PARIS 1er Les Halles,11.0,52.9,12.6,6.4,
2021/07/06 23:00:00,FR04055,PARIS 1er Les Halles,9.6,51.9,13.3,6.3,
2021/07/07 00:00:00,FR04055,PARIS 1er Les Halles,8.3,50.2,12.8,5.9,
2021/07/07 01:00:00,FR04055,PARIS 1er Les Halles,6.3,49.9,12.8,6.0,
2021/07/07 02:00:00,FR04055,PARIS 1er Les Halles,4.6,49.6,10.4,5.6,
2021/07/07 03:00:00,FR04055,PARIS 1er Les Halles,6.1,47.6,12.6,6.2,
2021/07/07 04:00:00,FR04055,PARIS 1er Les Halles,9.8,42.2,12.5,6.1,
2021/07/07 05:00:00,FR04055,PARIS 1er Les Halles,18.1,34.1,12.5,6.6,
2021/07/07 06:00:00,FR04055,PARIS 1er Les Halles,18.2,35.0,13.9,7.2,
2021/07/07 07:00:00,FR04055,PARIS 1er Les Halles,16.2,37.2,,,
2021/07/07 08:00:00,FR04055,PARIS 1er Les Halles,12.7,41.9,17.8,8.0,
2021/07/07 09:00:00,FR04055,PARIS 1er Les Halles,10.6,45.4,18.6,8.2,
2021/07/07 10:00:00,FR04055,PARIS 1er Les Halles,11.2,46.1,20.6,10.3,
2021/07/07 11:00:00,FR04055,PARIS 1er Les Halles,12.7,44.6,20.2,11.0,
2021/07/07 12:00:00,FR04055,PARIS 1er Les Halles,13.3,43.9,17.3,8.5,
2021/07/07 13:00:00,FR04055,PARIS 1er Les Halles,10.4,48.1,14.3,6.7,
2021/07/07 14:00:00,FR04055,PARIS 1er Les Halles,10.1,50.3,16.2,6.2,
2021/07/07 15:00:00,FR04055,PARIS 1er Les Halles,11.9,47.7,14.2,5.5,
2021/07/07 16:00:00,FR04055,PARIS 1er Les Halles,11.6,51.7,14.7,5.9,
2021/07/07 17:00:00,FR04055,PARIS 1er Les Halles,11.8,58.9,12.6,5.7,
2021/07/07 18:00:00,FR04055,PARIS 1er Les Halles,14.4,66.2,13.8,5.2,
2021/07/07 19:00:00,FR04055,PARIS 1er Les Halles,17.6,63.5,19.1,8.0,
2021/07/07 20:00:00,FR04055,PARIS 1er Les Halles,20.0,52.5,24.2,7.8,
2021/07/07 21:00:00,FR04055,PARIS 1er Les Halles,29.1,41.5,16.3,6.3,
2021/07/07 22:00:00,FR04055,PARIS 1er Les Halles,27.9,44.5,13.5,5.6,
2021/07/07 23:00:00,FR04055,PARIS 1er Les Halles,22.8,44.9,12.7,5.3,
2021/07/08 00:00:00,FR04055,PARIS 1er Les Halles,17.2,44.3,13.1,5.1,
2021/07/08 01:00:00,FR04055,PARIS 1er Les Halles,18.7,39.0,11.9,5.0,
2021/07/08 02:00:00,FR04055,PARIS 1er Les Halles,13.6,40.0,10.7,5.0,
2021/07/08 03:00:00,FR04055,PARIS 1er Les Halles,15.4,36.6,9.9,5.0,
2021/07/08 04:00:00,FR04055,PARIS 1er Les Halles,19.1,31.3,10.9,5.1,
2021/07/08 05:00:00,FR04055,PARIS 1er Les Halles,29.3,24.6,12.4,5.6,
2021/07/08 06:00:00,FR04055,PARIS 1er Les Halles,23.7,35.0,12.4,5.6,
2021/07/08 07:00:00,FR04055,PARIS 1er Les Halles,31.0,24.4,23.5,8.2,
2021/07/08 08:00:00,FR04055,PARIS 1er Les Halles,18.4,41.6,16.8,6.6,
2021/07/08 09:00:00,FR04055,PARIS 1er Les Halles,13.3,50.3,15.5,6.2,
2021/07/08 10:00:00,FR04055,PARIS 1er Les Halles,10.7,57.4,16.1,6.3,
2021/07/08 11:00:00,FR04055,PARIS 1er Les Halles,10.8,54.4,18.2,6.9,
2021/07/08 12:00:00,FR04055,PARIS 1er Les Halles,9.5,61.3,16.7,6.6,
2021/07/08 13:00:00,FR04055,PARIS 1er Les Halles,11.2,56.1,23.3,6.9,
2021/07/08 14:00:00,FR04055,PARIS 1er Les Halles,8.6,59.4,27.0,7.0,
2021/07/08 15:00:00,FR04055,PARIS 1er Les Halles,9.6,56.8,27.9,7.8,
2021/07/08 16:00:00,FR04055,PARIS 1er Les Halles,9.4,57.8,31.1,7.4,
2021/07/08 17:00:00,FR04055,PARIS 1er Les Halles,9.4,58.5,18.3,5.5,
2021/07/08 18:00:00,FR04055,PARIS 1er Les Halles,10.7,57.7,20.6,6.0,
2021/07/08 19:00:00,FR04055,PARIS 1er Les Halles,10.8,55.6,12.2,5.4,
2021/07/08 20:00:00,FR04055,PARIS 1er Les Halles,11.0,57.3,13.1,5.9,
2021/07/08 21:00:00,FR04055,PARIS 1er Les Halles,12.4,53.4,12.4,5.7,
2021/07/08 22:00:00,FR04055,PARIS 1er Les Halles,18.5,48.3,12.3,5.5,
2021/07/08 23:00:00,FR04055,PARIS 1er Les Halles,11.0,52.7,8.1,4.8,
2021/07/09 00:00:00,FR04055,PARIS 1er Les Halles,15.6,41.9,11.6,6.2,
2021/07/09 01:00:00,FR04055,PARIS 1er Les Halles,13.3,41.6,17.2,7.4,
2021/07/09 02:00:00,FR04055,PARIS 1er Les Halles,11.6,43.2,10.6,6.7,
2021/07/09 03:00:00,FR04055,PARIS 1er Les Halles,11.8,40.1,12.6,7.4,
2021/07/09 04:00:00,FR04055,PARIS 1er Les Halles,17.0,32.4,12.4,7.7,
2021/07/09 05:00:00,FR04055,PARIS 1er Les Halles,25.3,27.2,14.5,9.0,
2021/07/09 06:00:00,FR04055,PARIS 1er Les Halles,36.6,22.7,,13.3,
2021/07/09 07:00:00,FR04055,PARIS 1er Les Halles,38.1,28.0,,20.3,
2021/07/09 08:00:00,FR04055,PARIS 1er Les Halles,31.2,37.1,23.7,10.3,
2021/07/09 09:00:00,FR04055,PARIS 1er Les Halles,21.6,48.2,19.5,8.9,
2021/07/09 10:00:00,FR04055,PARIS 1er Les Halles,14.4,56.6,17.1,7.9,
2021/07/09 11:00:00,FR04055,PARIS 1er Les Halles,10.1,63.2,16.2,7.8,
2021/07/09 12:00:00,FR04055,PARIS 1er Les Halles,9.4,65.8,15.1,7.3,
2021/07/09 13:00:00,FR04055,PARIS 1er Les Halles,11.0,66.8,,8.8,
2021/07/09 14:00:00,FR04055,PARIS 1er Les Halles,11.9,65.3,,7.5,
2021/07/09 15:00:00,FR04055,PARIS 1er Les Halles,12.2,64.9,,8.1,
2021/07/09 16:00:00,FR04055,PARIS 1er Les Halles,12.9,65.0,,6.4,
2021/07/09 17:00:00,FR04055,PARIS 1er Les Halles,12.5,63.6,,7.2,
2021/07/09 18:00:00,FR04055,PARIS 1er Les Halles,14.2,60.1,,8.5,
2021/07/09 19:00:00,FR04055,PARIS 1er Les Halles,14.3,60.5,,10.6,
2021/07/09 20:00:00,FR04055,PARIS 1er Les Halles,29.3,44.2,,12.3,
2021/07/09 21:00:00,FR04055,PARIS 1er Les Halles,38.8,37.9,20.8,11.4,
2021/07/09 22:00:00,FR04055,PARIS 1er Les Halles,42.0,32.8,19.7,9.4,
2021/07/09 23:00:00,FR04055,PARIS 1er Les Halles,50.4,22.1,18.6,10.7,
2021/07/10 00:00:00,FR04055,PARIS 1er Les Halles,56.5,13.9,22.8,11.0,
2021/07/10 01:00:00,FR04055,PARIS 1er Les Halles,44.0,24.6,16.2,8.9,
2021/07/10 02:00:00,FR04055,PARIS 1er Les Halles,35.4,29.4,14.1,8.4,
